query_id,persona_id,split,status,gold_count,memory_count,updated,topic_query,gold_relative_position
train-01376,458,train,aligned,1,109,FALSE,health,0.5555555555555556
train-01377,597,val,aligned,2,116,FALSE,music,0.13043478260869565
train-01378,663,train,missing_exact_sequence,0,84,FALSE,security,
train-01379,685,val,missing_exact_sequence,0,93,FALSE,gardening,
train-01380,49,train,aligned,1,110,FALSE,Outdoors,0.027522935779816515
train-01381,6,train,aligned,2,119,FALSE,Grief,0.4915254237288136
train-01382,940,train,aligned,1,86,FALSE,Travel,0.25882352941176473
train-01383,491,train,aligned,1,100,FALSE,Travel,0.06060606060606061
train-01384,842,train,aligned,2,109,TRUE,Work,0.19444444444444445
train-01385,813,train,aligned,1,135,FALSE,Home,0.022388059701492536
train-01386,685,val,aligned,2,93,FALSE,Sports,0.5
train-01387,916,train,aligned,3,84,FALSE,Food,0.39759036144578314
train-01388,691,train,aligned,2,137,FALSE,entertainment,0.4264705882352941
train-01389,14,val,aligned,1,98,FALSE,Business,0.6185567010309279
train-01390,512,train,aligned,3,107,FALSE,Sports,0.5566037735849056
train-01391,104,val,aligned,1,118,FALSE,Music,0.36752136752136755
train-01392,608,train,missing_exact_sequence,0,110,FALSE,travel,
train-01393,960,train,aligned,1,110,FALSE,Travel,0.1559633027522936
train-01394,619,train,aligned,1,122,FALSE,health,0.7355371900826446
train-01395,894,train,aligned,2,101,FALSE,Home,0.26
train-01396,114,val,aligned,1,102,FALSE,Work,0.6831683168316832
train-01397,876,train,aligned,2,115,FALSE,Parenting,0.3333333333333333
train-01398,511,train,aligned,2,116,FALSE,Technology,0.17391304347826086
train-01399,143,train,aligned,2,108,FALSE,Wellness,0.616822429906542
train-01400,980,train,aligned,1,93,FALSE,Entertainment,0.4782608695652174
train-01401,923,train,aligned,2,125,TRUE,Science,0.11290322580645161
train-01402,11,val,missing_exact_sequence,0,109,FALSE,Home,
train-01403,368,train,aligned,2,124,FALSE,Motivation,0.5365853658536586
train-01404,274,train,aligned,2,103,FALSE,entertainment,0.45098039215686275
train-01405,912,train,aligned,2,146,TRUE,Culture,0.5448275862068965
train-01406,648,val,aligned,2,100,FALSE,Food,0.37373737373737376
train-01407,651,train,aligned,1,99,FALSE,Study,0.061224489795918366
train-01408,386,val,aligned,3,154,FALSE,Sleep,0.6993464052287581
train-01409,2,train,aligned,1,119,FALSE,Events,0.2711864406779661
train-01410,587,train,aligned,2,126,TRUE,Health,0.648
train-01411,836,train,aligned,2,132,TRUE,Travel,0.7557251908396947
train-01412,111,val,missing_exact_sequence,0,113,FALSE,business,
train-01413,492,train,aligned,2,125,TRUE,Travel,0.25806451612903225
train-01414,515,val,aligned,3,123,FALSE,Entertainment,0.819672131147541
train-01415,149,train,aligned,1,109,FALSE,Lifestyle,0.05555555555555555
train-01416,416,train,aligned,1,109,FALSE,Home,0.17592592592592593
train-01417,42,train,aligned,1,131,FALSE,Travel,0.7307692307692307
train-01418,348,train,aligned,1,112,FALSE,Food,0.45045045045045046
train-01419,45,train,aligned,2,129,TRUE,Culture,0.5234375
train-01420,383,val,aligned,1,112,FALSE,Home,0.4144144144144144
train-01421,695,train,aligned,2,102,FALSE,Travel,0.6633663366336634
train-01422,916,train,aligned,1,84,FALSE,Health,0.5301204819277109
train-01423,362,val,aligned,1,101,FALSE,Health,0.16
train-01424,561,val,aligned,1,103,FALSE,Podcasts,0.18627450980392157
train-01425,364,val,aligned,1,115,FALSE,Leisure,0.4298245614035088
train-01426,393,train,aligned,1,114,FALSE,Gardening,0.17699115044247787
train-01427,736,val,missing_exact_sequence,0,107,FALSE,home,
train-01428,50,train,aligned,2,103,FALSE,Food,0.6862745098039216
train-01429,394,train,aligned,1,129,FALSE,Leisure,0.6953125
train-01430,968,train,aligned,1,108,FALSE,Health,0.056074766355140186
train-01431,512,train,aligned,3,107,FALSE,Entertainment,0.5094339622641509
train-01432,501,train,aligned,2,128,FALSE,Food,0.7637795275590551
train-01433,523,train,aligned,1,119,FALSE,entertainment,0.6101694915254238
train-01434,65,train,aligned,2,107,TRUE,Health,0.6509433962264151
train-01435,496,val,aligned,2,121,FALSE,Health,0.19166666666666668
train-01436,519,train,aligned,2,119,TRUE,Food,0.5847457627118644
train-01437,701,val,aligned,2,119,TRUE,Business,0.4745762711864407
train-01438,115,train,aligned,1,104,FALSE,Travel,0.6796116504854369
train-01439,461,val,aligned,1,134,FALSE,Health,0.706766917293233
train-01440,420,train,aligned,1,96,FALSE,self-improvement,0.6105263157894737
train-01441,743,train,aligned,2,130,FALSE,Hobbies,0.7596899224806202
train-01442,240,train,aligned,2,114,FALSE,Health,0.7433628318584071
train-01443,853,val,aligned,1,103,FALSE,Food,0.3431372549019608
train-01444,827,train,aligned,1,121,FALSE,Entertainment,0.275
train-01445,353,val,aligned,1,111,FALSE,Health,0.6545454545454545
train-01446,119,train,aligned,1,118,FALSE,Entertainment,0.4188034188034188
train-01447,487,train,aligned,1,127,FALSE,Outdoors,0.47619047619047616
train-01448,466,train,aligned,2,125,FALSE,Travel,0.08064516129032258
train-01449,91,train,aligned,2,109,TRUE,Fitness,0.5555555555555556
train-01450,862,train,aligned,1,128,FALSE,leisure,0.2283464566929134
train-01451,349,train,aligned,3,112,FALSE,Travel,0.2072072072072072
train-01452,891,train,aligned,2,101,FALSE,Travel,0.75
train-01453,952,train,aligned,1,120,FALSE,Cooking,0.1092436974789916
train-01454,848,train,aligned,2,116,TRUE,Travel,0.4782608695652174
train-01455,560,train,aligned,2,126,FALSE,Travel,0.52
train-01456,128,train,aligned,2,96,TRUE,Travel,0.11578947368421053
train-01457,873,train,missing_exact_sequence,0,125,FALSE,government,
train-01458,530,val,missing_exact_sequence,0,132,FALSE,technology,
train-01459,457,train,aligned,2,106,FALSE,Mental health,0.2571428571428571
train-01460,138,train,aligned,2,106,FALSE,Food,0.7047619047619048
train-01461,105,train,aligned,1,112,FALSE,Sports,0.40540540540540543
train-01462,150,train,aligned,2,136,TRUE,Food,0.37037037037037035
train-01463,7,train,aligned,2,92,TRUE,Food,0.02197802197802198
train-01464,473,train,aligned,1,122,FALSE,Education,0.8429752066115702
train-01465,943,val,aligned,2,132,FALSE,entertainment,0.1297709923664122
train-01466,464,train,aligned,1,115,FALSE,Home,0.043859649122807015
train-01467,518,train,aligned,2,118,TRUE,Art,0.3076923076923077
train-01468,602,val,missing_exact_sequence,0,128,FALSE,business,
train-01469,490,train,aligned,2,85,FALSE,health,0.4523809523809524
train-01470,876,train,aligned,1,115,FALSE,Food,0.05263157894736842
train-01471,796,train,aligned,1,107,FALSE,Events,0.6320754716981132
train-01472,17,train,aligned,2,121,TRUE,Travel,0.11666666666666667
train-01473,433,train,aligned,1,97,FALSE,Travel,0.03125
train-01474,659,val,aligned,2,109,FALSE,Home,0.3148148148148148
train-01475,878,train,aligned,1,101,FALSE,Art,0.02
train-01476,138,train,aligned,2,106,FALSE,Relationships,0.1619047619047619
train-01477,683,train,aligned,1,108,FALSE,Entertainment,0.09345794392523364
train-01478,459,train,aligned,2,113,TRUE,travel,0.017857142857142856
train-01479,856,train,aligned,1,104,FALSE,Fashion,0.6310679611650486
train-01480,898,val,missing_exact_sequence,0,120,FALSE,insurance,
train-01481,431,val,aligned,2,128,TRUE,Mindfulness,0.4645669291338583
train-01482,937,val,aligned,2,105,FALSE,relationships,0.5096153846153846
train-01483,252,train,missing_exact_sequence,0,105,TRUE,Theatre,
train-01484,341,train,aligned,2,125,TRUE,Relationships,0.20161290322580644
train-01485,357,train,aligned,1,122,FALSE,Study,0.4628099173553719
train-01486,437,train,aligned,2,118,FALSE,Shopping,0.5470085470085471
train-01487,632,train,aligned,2,122,FALSE,Mental Health,0.10743801652892562
train-01488,16,val,aligned,2,103,FALSE,Food,0.696078431372549
train-01489,1,train,aligned,1,126,FALSE,Gifts,0.224
train-01490,731,train,aligned,3,121,FALSE,travel,0.6
train-01491,992,val,aligned,2,136,TRUE,Sports,0.4074074074074074
train-01492,655,train,aligned,2,133,TRUE,Entertainment,0.4772727272727273
train-01493,170,train,aligned,2,123,FALSE,Books,0.11475409836065574
train-01494,111,val,missing_exact_sequence,0,113,FALSE,finance,
train-01495,152,val,aligned,2,119,FALSE,Sports,0.2288135593220339
train-01496,680,train,aligned,1,117,FALSE,Health,0.11206896551724138
train-01497,216,val,aligned,2,126,TRUE,Travel,0.056
train-01498,397,train,aligned,2,139,TRUE,Travel,0.5507246376811594
train-01499,381,train,aligned,1,120,FALSE,Music,0.7478991596638656
train-01500,525,val,aligned,1,119,FALSE,Health,0.2033898305084746
train-01501,889,train,aligned,1,117,FALSE,self-improvement,0.1724137931034483
train-01502,945,val,aligned,2,94,FALSE,Food,0.6129032258064516
train-01503,966,train,aligned,1,129,FALSE,entertainment,0.34375
train-01504,969,train,aligned,2,107,FALSE,Science,0.6037735849056604
train-01505,868,train,aligned,1,120,FALSE,Communication,0.5630252100840336
train-01506,34,train,missing_exact_sequence,0,107,FALSE,Finance,
train-01507,245,train,aligned,1,96,FALSE,Health,0.5789473684210527
train-01508,836,train,aligned,1,132,FALSE,Mental health,0.6717557251908397
train-01509,700,train,aligned,2,126,FALSE,Travel,0.36
train-01510,509,train,aligned,2,132,FALSE,Work,0.48091603053435117
train-01511,605,train,aligned,1,129,FALSE,Environment,0.0078125
train-01512,149,train,aligned,1,109,FALSE,Food,0.26851851851851855
train-01513,585,train,missing_exact_sequence,0,96,FALSE,Technology,
train-01514,685,val,aligned,2,93,FALSE,Travel,0.6847826086956522
train-01515,61,train,aligned,2,106,TRUE,Food,0.5904761904761905
train-01516,98,train,aligned,2,104,FALSE,Food,0.49514563106796117
train-01517,74,train,aligned,3,131,FALSE,Education,0.6538461538461539
train-01518,239,train,missing_exact_sequence,0,107,FALSE,technology,
train-01519,572,train,aligned,1,113,FALSE,food,0.38392857142857145
train-01520,455,train,aligned,2,127,TRUE,Travel,0.4523809523809524
train-01521,290,val,aligned,2,123,FALSE,food,0.5163934426229508
train-01522,358,train,aligned,1,111,FALSE,Food,0.12727272727272726
train-01523,367,val,missing_exact_sequence,0,103,FALSE,travel,
train-01524,736,val,aligned,1,107,FALSE,Wellness,0.7075471698113207
train-01525,571,train,aligned,2,102,FALSE,Health,0.06930693069306931
train-01526,6,train,aligned,1,119,FALSE,Entertainment,0.7372881355932204
train-01527,173,train,aligned,2,136,TRUE,Entertainment,0.4074074074074074
train-01528,94,train,aligned,1,137,FALSE,food,0.22794117647058823
train-01529,641,train,aligned,2,103,TRUE,travel,0.7352941176470589
train-01530,453,train,aligned,1,107,FALSE,Events,0.42452830188679247
train-01531,239,train,aligned,2,107,FALSE,Food,0.7169811320754716
train-01532,996,train,aligned,2,110,FALSE,Outdoors,0.6972477064220184
train-01533,731,train,aligned,1,121,FALSE,lifestyle,0.85
train-01534,895,train,aligned,1,129,FALSE,Self-improvement,0.3046875
train-01535,189,train,aligned,1,116,FALSE,Entertainment,0.782608695652174
train-01536,808,train,aligned,1,115,FALSE,Study,0.6140350877192983
train-01537,35,train,aligned,1,119,FALSE,entertainment,0.7033898305084746
train-01538,762,train,missing_exact_sequence,0,119,FALSE,business,
train-01539,390,val,aligned,1,110,FALSE,Health,0.2018348623853211
train-01540,163,train,missing_exact_sequence,0,115,FALSE,technology,
train-01541,64,train,aligned,2,123,TRUE,Food,1.0
train-01542,440,train,missing_exact_sequence,0,119,FALSE,finance,
train-01543,847,train,aligned,1,111,FALSE,Health,0.44545454545454544
train-01544,929,train,aligned,1,110,FALSE,Communication,0.6513761467889908
train-01545,582,train,aligned,1,125,FALSE,News,0.1693548387096774
train-01546,45,train,aligned,1,129,FALSE,Emotions,0.1171875
train-01547,567,train,aligned,1,121,FALSE,Sports,0.31666666666666665
train-01548,750,train,aligned,1,116,FALSE,Food,0.06956521739130435
train-01549,658,train,aligned,2,104,FALSE,Mental Health,0.1553398058252427
train-01550,117,train,aligned,1,120,FALSE,health,0.5882352941176471
train-01551,115,train,aligned,1,104,FALSE,Travel,0.3786407766990291
train-01552,718,train,aligned,1,113,FALSE,Health,0.3125
train-01553,487,train,aligned,2,127,TRUE,Productivity,0.2619047619047619
train-01554,732,train,aligned,1,99,FALSE,health,0.4387755102040816
train-01555,825,train,aligned,1,124,FALSE,Mental Health,0.14634146341463414
train-01556,99,train,missing_exact_sequence,0,136,FALSE,technology,
train-01557,934,train,aligned,1,130,FALSE,Music,0.0
train-01558,165,train,missing_exact_sequence,0,120,FALSE,finance,
train-01559,805,train,aligned,2,119,FALSE,Food,0.4576271186440678
train-01560,815,train,aligned,1,124,FALSE,Travel,0.4065040650406504
train-01561,389,train,aligned,2,110,FALSE,career,0.23853211009174313
train-01562,263,train,aligned,2,112,TRUE,Travel,0.7477477477477478
train-01563,124,train,aligned,2,122,FALSE,Sports,0.17355371900826447
train-01564,728,val,missing_exact_sequence,0,93,FALSE,security,
train-01565,297,train,missing_exact_sequence,0,91,FALSE,technology,
train-01566,520,train,aligned,1,84,FALSE,Health,0.5421686746987951
train-01567,715,val,aligned,2,110,FALSE,culture,0.48623853211009177
train-01568,864,train,aligned,2,95,TRUE,travel,0.46808510638297873
train-01569,770,val,aligned,2,145,TRUE,Culture,0.2708333333333333
train-01570,690,train,aligned,1,106,FALSE,Communication,0.47619047619047616
train-01571,791,train,missing_exact_sequence,0,114,FALSE,business,
train-01572,774,train,aligned,2,123,FALSE,Fitness,0.8442622950819673
train-01573,501,train,aligned,2,128,FALSE,Health,0.18110236220472442
train-01574,851,train,aligned,1,100,FALSE,Emotions,0.6060606060606061
train-01575,622,train,aligned,2,115,FALSE,Creativity,0.3157894736842105
train-01576,87,train,aligned,1,131,FALSE,Home,0.45384615384615384
train-01577,336,train,aligned,1,122,FALSE,entertainment,0.7603305785123967
train-01578,894,train,aligned,2,101,TRUE,Fashion,0.3
train-01579,466,train,aligned,2,125,TRUE,Conferences,0.4032258064516129
train-01580,172,val,aligned,3,137,FALSE,Travel,0.014705882352941176
train-01581,786,val,aligned,2,121,TRUE,Gifts,0.4166666666666667
train-01582,519,train,aligned,1,119,FALSE,Health,0.2033898305084746
train-01583,622,train,aligned,1,115,FALSE,Family,0.2807017543859649
train-01584,592,val,aligned,1,115,FALSE,Gifts,0.5964912280701754
train-01585,79,val,aligned,2,124,FALSE,History,0.8373983739837398
train-01586,736,val,aligned,2,107,TRUE,Work,0.5188679245283019
train-01587,533,train,aligned,1,111,FALSE,Food,0.6818181818181818
train-01588,53,train,missing_exact_sequence,0,110,FALSE,community,
train-01589,121,train,aligned,1,139,FALSE,travel,0.5289855072463768
train-01590,301,train,aligned,2,118,FALSE,food,0.13675213675213677
train-01591,471,train,aligned,2,109,FALSE,Travel,0.6481481481481481
train-01592,843,train,aligned,2,112,TRUE,Travel,0.5495495495495496
train-01593,797,train,aligned,1,102,FALSE,Leisure,0.297029702970297
train-01594,402,train,aligned,2,100,TRUE,Travel,0.1111111111111111
train-01595,95,train,aligned,2,106,TRUE,Fashion,0.37142857142857144
train-01596,475,train,aligned,2,119,TRUE,Home,0.1016949152542373
train-01597,909,train,aligned,1,109,FALSE,Motivation,0.23148148148148148
train-01598,252,train,aligned,1,105,FALSE,decor,0.25
train-01599,774,train,aligned,1,123,FALSE,Food,0.23770491803278687
train-01600,825,train,aligned,1,124,FALSE,Events,0.04878048780487805
train-01601,664,train,missing_exact_sequence,0,110,FALSE,Home,
train-01602,94,train,aligned,2,137,TRUE,LGBTQ+,0.4117647058823529
train-01603,784,train,missing_exact_sequence,0,110,FALSE,business,
train-01604,69,train,missing_exact_sequence,0,134,FALSE,technology,
train-01605,154,train,aligned,2,116,FALSE,food,0.5130434782608696
train-01606,130,train,aligned,2,113,FALSE,Home,0.08928571428571429
train-01607,532,train,aligned,2,126,TRUE,STEM,0.36
train-01608,491,train,aligned,1,100,FALSE,Relationships,0.7070707070707071
train-01609,734,train,aligned,1,118,FALSE,Sports,0.5470085470085471
train-01610,293,val,aligned,2,103,FALSE,health,0.00980392156862745
train-01611,279,train,aligned,2,122,TRUE,Work,0.628099173553719
train-01612,960,train,aligned,2,110,FALSE,Mental Health,0.6055045871559633
train-01613,178,train,aligned,1,107,FALSE,Motivation,0.10377358490566038
train-01614,482,train,aligned,1,119,FALSE,Health,0.3813559322033898
train-01615,177,train,aligned,3,133,FALSE,Sports,0.5757575757575758
train-01616,852,train,aligned,1,114,FALSE,Food,0.336283185840708
train-01617,535,train,aligned,1,126,FALSE,entertainment,0.536
train-01618,229,train,aligned,2,121,FALSE,Food,0.6333333333333333
train-01619,297,train,missing_exact_sequence,0,91,FALSE,technology,
train-01620,167,train,missing_exact_sequence,0,95,FALSE,travel,
train-01621,711,train,aligned,1,83,FALSE,Health,0.3170731707317073
train-01622,65,train,aligned,1,107,FALSE,Decor,0.5754716981132075
train-01623,147,train,missing_exact_sequence,0,89,FALSE,security,
train-01624,46,train,aligned,1,127,FALSE,Health,0.4126984126984127
train-01625,776,train,aligned,2,115,FALSE,food,0.12280701754385964
train-01626,97,train,aligned,2,113,TRUE,Health,0.2767857142857143
train-01627,154,train,aligned,2,116,TRUE,Travel,0.391304347826087
train-01628,489,train,aligned,2,111,FALSE,Fitness,0.6
train-01629,771,train,aligned,2,129,TRUE,Motivation,0.0390625
